Start,End,Open,High,Low,Close,Volume,Market Cap
2025-09-27,2025-09-28,88.827825855,89.203408425,88.001408305,88.934334345,1032536556.4309856,6766620629.322421
2025-09-26,2025-09-27,87.12216118500001,89.19678349500002,86.02760384000001,88.941468885,1325391123.7561214,6705654931.952716
2025-09-25,2025-09-26,89.87074272000001,89.96094369000001,85.60021092000001,86.87440579000001,1218087742.4238126,6738971468.865563
2025-09-24,2025-09-25,90.33822496,91.51423497,89.66460547500002,89.84874455500001,1255712369.1273134,6921952537.111797
2025-09-23,2025-09-24,89.94837331000001,90.98542966000001,88.793002505,90.280384225,1264238727.8005495,6891904410.222368
2025-09-22,2025-09-23,97.119180555,97.19536725000002,89.01485272500001,89.951685775,1526353951.1159565,6957863461.160285
2025-09-21,2025-09-22,96.86530984000001,98.453169665,96.84416102500002,97.19757556000002,950523640.9940238,7455476852.654407
2025-09-20,2025-09-21,96.96476872500001,97.93676486500001,96.67666920500001,96.90752253500001,1106506567.1033726,7413715025.430562
2025-09-19,2025-09-20,100.64984357000002,101.313950335,96.71990112000002,96.99874272500001,1468356600.1605592,7539193740.749629
2025-09-18,2025-09-19,99.56598803500002,101.08751362500001,97.94169109500001,100.44591463500001,1664181531.7792995,7591664114.461305
2025-09-17,2025-09-18,97.93905811,99.94963943000002,96.57347318000001,99.45217513500002,1378198070.8779197,7452650285.122302
2025-09-16,2025-09-17,96.59725498000002,98.39583854000001,95.494883615,97.81284470000001,1410725460.3017704,7423114296.126348
2025-09-15,2025-09-16,97.91153917000001,99.16747301500001,95.53276462500001,96.67165804000001,1432232512.1619673,7406711248.986075
2025-09-14,2025-09-15,101.33136201,101.38529573500001,96.99288221000002,97.85743557500001,1761801828.902366,7538148935.238008
2025-09-13,2025-09-14,100.33490459000001,102.46949101000001,100.060649475,101.31921630500001,1586429760.3389356,7727309213.89958
2025-09-12,2025-09-13,98.552203875,100.4067596,97.83407845,100.36420716500001,1599867714.5281882,7543757719.494366
2025-09-11,2025-09-12,99.93256749500001,99.93256749500001,96.64651728000001,98.55296829000001,1680713047.031245,7517926024.926473
2025-09-10,2025-09-11,95.31966271000002,99.50237172000001,95.04821045000001,99.50237172000001,1331402301.117229,7398278775.452402
2025-09-09,2025-09-10,95.84473088000001,97.22738774500002,94.50352229500001,95.20534020000001,1385246808.0789723,7308913057.1331835
2025-09-08,2025-09-09,97.60628278000002,97.98169548000001,95.27838430000001,95.68369412,1403180954.427934,7346558399.403281
2025-09-07,2025-09-08,95.343019835,97.81471327,95.343019835,97.59524123000001,1042666724.7515358,7383666491.465731
2025-09-06,2025-09-07,95.22538486,95.709259555,94.65462166000002,95.16983737000001,1186457523.5327756,7249568489.915321
2025-09-05,2025-09-06,94.56425082000001,97.51752570500001,94.53961967000001,95.31108427500001,1253009289.4972878,7294914467.366696
2025-09-04,2025-09-05,96.17402387500002,96.40538681500001,93.30313594000002,94.44636104000001,1161715509.5404627,7207239876.861395
2025-09-03,2025-09-04,94.95639571500001,96.28528872500002,94.29653570000002,95.96211105000002,1322598801.862128,7268694361.377098
2025-09-02,2025-09-03,92.25121596500001,95.06740576,92.25121596500001,94.91010614000001,1363937722.684222,7157132403.597728
2025-09-01,2025-09-02,92.53396458,94.44763506500001,90.87739234,92.19439445,1229826198.605829,7064814400.800716
2025-08-31,2025-09-01,94.25033106000001,94.92862197000001,92.7286356,92.7286356,1018349090.6885223,7186562585.891698
2025-08-30,2025-08-31,93.32436969000001,94.41085821,92.48172955500002,94.19249032500001,1294066955.0717998,7145928029.127624
2025-08-29,2025-08-30,96.535337365,96.63598534,92.67988291,93.44005116000001,1626279352.3342688,7181022538.092567
2025-08-28,2025-08-29,95.53607709,97.17167038500001,94.93320846000002,96.79413431,1811730025.7597935,7332177022.6847725
2025-08-27,2025-08-28,96.35756841000001,98.60707188500001,95.35822320000001,95.49157115000001,1852032873.1162803,7349345397.3347225
2025-08-26,2025-08-27,92.75479558,97.38766009000001,92.75479558,96.50892258000002,1892458052.2230527,7226565916.83355
2025-08-25,2025-08-26,100.56202078000001,100.72475624000002,91.212970525,92.95880945000002,2034468786.4941282,7305080180.978827
2025-08-24,2025-08-25,103.32291789000001,105.827905845,99.94760099000001,100.61901216500002,1250802833.6194599,7793652345.000358
2025-08-23,2025-08-24,104.43055522500002,104.64263792000001,102.197953815,103.28053532500002,1747929462.770632,7862581085.497508
2025-08-22,2025-08-23,97.688924535,104.88351358000001,96.026916455,104.44202145000001,1488385849.6784542,7653032866.535018
2025-08-21,2025-08-22,98.60987474000001,99.36749494000001,96.57262383000001,97.47633223000001,1507521659.653886,7472150118.697857
2025-08-20,2025-08-21,96.13835117500001,99.45242994,95.76200419000001,98.65641912000001,1679367863.851869,7444628679.11328
2025-08-19,2025-08-20,100.16826212000001,101.14688319000001,95.73677849500001,95.73907174000001,1695675425.5059152,7469108426.152323
2025-08-18,2025-08-19,102.728118085,102.80345543000001,98.15802054000001,100.04714481,1790060406.9719443,7612098123.077108
2025-08-17,2025-08-18,102.673080205,104.71551215000001,101.97508437500001,102.74017885500001,1536785334.9654577,7868114161.778568
2025-08-16,2025-08-17,101.274030885,102.69686200500001,99.81365849500001,102.69686200500001,1747236868.5787575,7729975362.486507
2025-08-15,2025-08-16,103.12918115500001,104.51319698,99.44351176500001,101.04665989,2212418269.5759206,7785703372.577898
2025-08-14,2025-08-15,111.24973157000002,113.467978965,101.98196411,103.06751834500001,2340228442.562845,8180637386.723971
2025-08-13,2025-08-14,111.19375940500002,113.70673125000002,109.52138925500002,111.23792560500002,2888518094.1838026,8473031278.6805315
2025-08-12,2025-08-13,102.12125751,111.77191195000002,100.70216353,111.01106422000001,2514243410.794378,7950093224.817592
2025-08-11,2025-08-12,105.08999056500001,108.248893085,101.77472271,102.286965695,2438066346.5651493,8043522482.721894
2025-08-10,2025-08-11,102.35652746000001,106.76737188000001,100.85453692000002,105.25909615000002,2076429462.788283,7928658399.5595
2025-08-09,2025-08-10,105.26716497500001,106.91329021000001,102.351346425,102.48104217000001,1963206698.3034148,7981359477.781442
2025-08-08,2025-08-09,104.12631805500001,107.04978075500001,101.71017211000002,105.39592643500002,2484972250.4601564,7932055217.799141
2025-08-07,2025-08-08,101.21177353,104.21507513,100.070417,104.21507513,2278449213.9843,7800165416.484302
2025-08-06,2025-08-07,102.14155697500001,102.54363926500001,98.033420895,101.50683772000001,2594512791.033561,7637824416.488406
2025-08-05,2025-08-06,102.751390275,109.34829172500002,101.72206301000001,102.26904441000002,3312759397.5331135,7919513857.638251
2025-08-04,2025-08-05,93.85190097500002,102.89144809000001,93.78964362,102.89144809000001,1789599262.8450317,7459421570.834998
2025-08-03,2025-08-04,90.19273130500001,94.17354982,89.03965374500001,93.86642486000001,1960482089.766866,7036006271.050068
2025-08-02,2025-08-03,90.63006162,92.98658319500001,88.96151354500002,90.353853,2002120463.354647,6928213451.931604
2025-08-01,2025-08-02,90.46392876000002,91.64511980500001,88.24033046000001,90.693593,1857118326.2536025,6835559400.613477
2025-07-31,2025-08-01,93.843407475,94.922761455,90.26288761500001,90.26288761500001,1691945744.0714602,7102832045.3209
2025-07-30,2025-07-31,92.103259195,94.343334885,90.69996312500001,94.03315226500001,1579708802.9196773,7046569207.912591
2025-07-29,2025-07-30,92.67104967,93.99076970000002,91.08166101500001,92.29776034500001,1612571434.2125628,7056900398.807858
2025-07-28,2025-07-29,97.40447722000002,98.79078629000001,92.24611986500001,92.24611986500001,1790393002.0207481,7286690954.566013
2025-07-27,2025-07-28,96.74877902000001,98.00055105000001,95.75699302500001,97.403542935,1576714495.0542738,7382249825.82769
2025-07-26,2025-07-27,96.487603895,97.90491424000001,95.40595667000001,96.956105355,2006501574.4617865,7359089784.4337635
2025-07-25,2025-07-26,95.10554157500002,98.56511399500002,92.427371155,96.61313782500001,2399018223.383942,7251004415.331099
2025-07-24,2025-07-25,95.118791435,97.93056461000002,91.15300641500001,95.42005588000002,2675816486.2967896,7289922122.471155
2025-07-23,2025-07-24,101.374424055,103.25344106000001,93.30551412000001,95.28415988,2956332849.351403,7495229015.492243
2025-07-22,2025-07-23,98.242530865,101.49333305500001,96.06692084000001,101.4599536,2871496591.8614683,7504158709.948109
2025-07-21,2025-07-22,99.36443728,103.12816193500001,97.59558097000001,98.45673693500001,3340211510.370295,7602024991.165986
2025-07-20,2025-07-21,96.20893216000002,102.782476485,94.11893661500001,99.23788413000001,3995362631.440056,7509728945.0933895
2025-07-19,2025-07-20,86.62180910000001,96.33021934,84.84462916000001,96.15389428,2904020142.812241,6711740869.524019
2025-07-18,2025-07-19,86.4944066,94.56883731,85.265482085,86.41176484500001,3425688108.9007325,6823922497.360771
2025-07-17,2025-07-18,82.87991274000001,87.69589711000002,81.29986693500001,86.46323545500002,2290758599.1582527,6435284911.80206
2025-07-16,2025-07-17,81.59960255,84.62863945500001,80.82584470000002,82.718451305,1849692673.0533595,6280274663.437566
2025-07-15,2025-07-16,81.13976446000001,81.92532827500001,77.565274985,81.76539567,1708944743.8658247,6059021393.654714
2025-07-14,2025-07-15,80.38732529500001,83.02481185,80.31028925000001,81.12022941000001,1672116240.2918448,6208796995.331032
2025-07-13,2025-07-14,78.763028355,82.10895774500001,78.65779389000001,80.32481313500001,1372744114.1240435,6119845691.896367
2025-07-12,2025-07-13,80.1565569,80.93345734500001,77.23020641000001,78.80753429500001,1794081223.118576,6015058293.668506
2025-07-11,2025-07-12,80.50844260500001,83.19807925,79.10251355,79.99212274000001,1907249112.62108,6182878811.813686
2025-07-10,2025-07-11,77.08615665,80.65835288000001,76.68373462000001,80.52007870000001,1420942537.9497132,5918454055.232185
2025-07-09,2025-07-10,74.44960438,77.44169456,74.15335110000001,77.04411382500001,1122887084.6607685,5723139162.31028
2025-07-08,2025-07-09,73.12521292500001,74.632129695,72.71421246,74.44807555000001,1131340295.0628548,5596602885.494421
2025-07-07,2025-07-08,74.257056735,74.84013551000001,72.39757478,73.14109577,1088669709.285943,5612541286.9763155
2025-07-06,2025-07-07,74.252300375,74.966263985,73.54852896500002,74.36220626500001,901378153.9639506,5642816795.7235155
2025-07-05,2025-07-06,73.78235502000001,74.427096605,73.05055506000001,74.2773562,1041209811.2935401,5596137895.925025
2025-07-04,2025-07-05,75.70239563000001,75.70239563000001,73.016835865,73.81378097000001,1361375229.0761142,5657607624.456151
2025-07-03,2025-07-04,74.24992219500001,78.09654341000001,73.947213855,75.56395158000001,1553425404.545922,5790256200.113345
2025-07-02,2025-07-03,70.66914753,75.03760938500001,70.66914753,74.23208584500001,1130249910.2843828,5514352068.099064
2025-07-01,2025-07-02,73.15842251000001,73.66565433000001,70.1648035,70.64757404000001,960022898.929697,5501547958.100517
2025-06-30,2025-07-01,74.68708264,74.883707165,72.18583182500001,73.10083658,940938212.3103292,5585635918.758672
2025-06-29,2025-06-30,73.29737617,75.00117227,72.98260706,74.719442875,834777210.5841285,5598463841.290667
2025-06-28,2025-06-29,72.06658308500002,74.140186175,71.954978495,73.29924474,976691333.8229975,5536599046.192282
2025-06-27,2025-06-28,71.727862305,72.60609020500002,70.790519645,72.07719996,971885233.0696415,5459664301.506554
2025-06-26,2025-06-27,71.934424225,72.93776138,71.47399159,71.72437997000002,1008679646.3596159,5485528200.469998
2025-06-25,2025-06-26,72.06972568,72.474440955,71.47305730500001,71.93043228,915153180.4040415,5472505035.435669
2025-06-24,2025-06-25,72.293019795,72.47656433,71.34990155500002,72.018679745,1040022278.3355732,5466307118.275982
2025-06-23,2025-06-24,68.10343105000001,72.41354256000001,67.814567115,72.31416861000001,1138683115.2622957,5264550586.859721
2025-06-22,2025-06-23,68.16968035000001,69.62665534,65.10080893000001,68.035228245,1075812347.7481265,5161048163.653299
2025-06-21,2025-06-22,70.39276904,71.38217685500001,67.52527850500002,67.742542235,952224049.2499512,5338769195.627319
2025-06-20,2025-06-21,72.267879035,73.04282597500001,69.07967394,70.450439905,973144489.198956,5448128600.94318
2025-06-19,2025-06-20,72.29777615500001,72.851382485,71.79980225,72.302192775,933371941.0496213,5492911726.425179
2025-06-18,2025-06-19,71.71987841500001,72.69272390500001,70.96896808,72.218446865,1061520257.0188342,5473019730.656885
2025-06-17,2025-06-18,73.50385315500002,74.36560366500001,70.31624260500001,71.75911838500001,1083619787.4933445,5512944128.4905615
2025-06-16,2025-06-17,73.30094344000001,75.51299058000001,72.69280884000001,74.06909558000001,879891089.756684,5650400849.396059
2025-06-15,2025-06-16,72.33837508500001,73.458837605,72.286734605,73.29839539000001,802525904.1119906,5533792994.386852
2025-06-14,2025-06-15,73.405838165,73.77946723,71.75597579000001,72.41889346500001,901780638.194781,5534594969.95219
2025-06-13,2025-06-14,72.686608585,73.47828772000001,69.24147511500001,73.41900309,1171841345.6640356,5418096406.536896
2025-06-12,2025-06-13,77.752471725,78.02451853000001,73.27113125500001,73.473106685,1050185319.756472,5753783356.172761
2025-06-11,2025-06-12,79.33846298,79.75320058500002,76.957480125,77.843352175,1117560810.2396028,5938076514.480477
2025-06-10,2025-06-11,77.09201716500002,79.415499025,76.18202357500002,79.17368908000002,1094435709.7137547,5876336400.185888
2025-06-09,2025-06-10,74.11580983,76.99153906000001,73.78736618500001,76.99153906000001,898763356.5719652,5697718443.21223
2025-06-08,2025-06-09,74.98444007500001,75.178941225,73.74625764500001,74.13007891000001,811171693.9164804,5666367290.370629
2025-06-07,2025-06-08,74.05244832000001,75.81714281500001,73.7167852,75.028776145,872732931.5379425,5688174881.21255
2025-06-06,2025-06-07,71.034113225,74.424888295,70.942043685,74.06051714500002,1139514948.7088475,5505841638.774959
2025-06-05,2025-06-06,74.761230895,75.59113078000001,69.91713304000001,71.120067445,891343404.8303982,5612513620.135743
2025-06-04,2025-06-05,76.12808985000001,77.20472591000001,74.47228202500001,74.85958562500001,864011119.7354081,5788833695.297634
2025-06-03,2025-06-04,76.048675625,76.90456562,75.51400980000001,76.12273894500001,885310341.1018339,5782163782.558587
2025-06-02,2025-06-03,75.13069814500001,76.36081175000001,74.02977067500001,76.193065125,843411117.3280892,5699936860.808682
2025-06-01,2025-06-02,73.86227885500001,75.30099282,73.1596116,75.169598375,807243050.6582832,5630087976.749321
2025-05-31,2025-06-01,72.77511085500001,74.635527095,70.94595069500001,74.00318602,1220402048.1194897,5545007973.408982
2025-05-30,2025-05-31,79.28860613500001,79.76407226500001,72.70758753000001,72.93011723000001,1308626730.6137981,5797682658.106746
2025-05-29,2025-05-30,80.91867865500001,83.27783321500002,79.20528490000001,79.289455485,1183641591.6975043,6193061338.631643
2025-05-28,2025-05-29,81.413170225,82.65262668000001,79.55640619,80.96250511500001,1032212165.8753073,6158737354.680482
2025-05-27,2025-05-28,80.68909935,82.30006149500001,79.34992920500001,81.48094835500001,1056855019.0630383,6163072101.220264
2025-05-26,2025-05-27,81.261476315,82.78138814,80.248881245,80.69623389,992600239.1922948,6199600038.387691
2025-05-25,2025-05-26,81.38870894500002,81.50413561,79.53236958500001,81.2267379,827574994.6602316,6116906977.664048
2025-05-24,2025-05-25,80.654700675,83.05233079000001,80.654700675,81.25001009,1130139188.9059253,6228017723.946858
2025-05-23,2025-05-24,84.98664048,87.22153513500001,80.73479438000001,80.87621115500001,1461508996.5179296,6414166234.495269
2025-05-22,2025-05-23,82.72618039000001,85.43874948500002,82.61737865500001,85.25180755000001,1464387670.556837,6374796793.108883
2025-05-21,2025-05-22,80.20114777500001,83.363787435,79.68465804,82.68354302,1397389442.9095562,6156534593.507707
2025-05-20,2025-05-21,83.54874508193933,84.4172707043207,78.63673001000001,80.105341095,1018476428.7596366,6131297620.104807
2025-05-19,2025-05-20,85.3406607247947,85.60037891289164,80.49881612206251,83.50532628621387,490826743.21507776,6263348840.166861
2025-05-18,2025-05-19,81.80803304000001,86.61382521000002,81.74178374,85.58764054000001,1074801156.1239424,6344847055.722493
2025-05-17,2025-05-18,84.58948442,85.83582061,81.46090369500001,81.89041999000001,1131317592.3783064,6347543588.266778
2025-05-16,2025-05-17,84.369078095,86.64015506000001,83.64110021000002,84.581415595,1296919744.6367638,6472781288.111589
2025-05-15,2025-05-16,85.69720669000002,86.38467058,81.53522182000002,84.18341018500001,1380356074.2739804,6362061784.148832
2025-05-14,2025-05-15,87.66778362500001,89.16179027500002,83.94652647000001,85.69720669000002,1530771518.1116126,6564781478.500607
2025-05-13,2025-05-14,88.11624042500002,88.88184451500001,84.917078715,87.91740759000001,1749663681.0635371,6592579061.002577
2025-05-12,2025-05-13,85.16449437000001,88.786717315,84.17593590500002,88.270142645,1391229493.3403008,6548937858.972468
2025-05-11,2025-05-12,89.36809739,89.45269265000002,84.16786708000001,84.829425795,1508533300.089999,6551742912.214563
2025-05-10,2025-05-11,86.12782714000001,90.03500701,85.050086925,89.33854001000002,1808112445.734779,6648449279.525316
2025-05-09,2025-05-10,80.44983745500001,85.57456055000002,79.81435378500001,85.20883044000001,1744850600.7247665,6298249618.674664
2025-05-08,2025-05-09,76.18040981,80.77632759500001,76.18040981,80.29262277000001,1558567780.9308422,5946742201.785461
2025-05-07,2025-05-08,78.553578645,78.93977809,74.19038276,75.93681623,1822709269.684065,5829156419.779093
